"69","14","Maennlich","17439","7","SOEP","952"
"69","14","Maennlich","5903","3","Pref1","953"
"69","14","Maennlich","10567","3","Pref2","954"
"69","14","Maennlich","5527","0","Pref3","955"
"69","14","Maennlich","4488","3","Pref4","956"
"69","14","Maennlich","5895","1","Pref5","957"
"69","14","Maennlich","13511","2","Pref5","958"
"69","14","Maennlich","3871","2","Pref5","959"
"69","14","Maennlich","5726","0","Pref5","960"
"69","14","Maennlich","5663","0","Pref5","961"
"69","14","Maennlich","5311","0","Pref5","962"
"69","14","Maennlich","4311","0","Pref10","963"
"69","14","Maennlich","17432",NULL,NULL,"964"
"69","14","Maennlich","9951","1,0,3,0","ARQ1_Recom","965"
"69","14","Maennlich","6919","2,4,4,0","ARQ2_Recom","966"
"69","14","Maennlich","9607","0,0,0,1","ARQ3_Recom","967"
"69","14","Maennlich","8151","0,0,0,1","ARQ4_Recom","968"
"69","14","Maennlich","7871","2,1,0,0","ARQ5_Recom","969"
"69","14","Maennlich","4407","0,0","ARQ6_Recom","970"
"70",NULL,NULL,"3771",NULL,"SubNr","971"
"70","14",NULL,"2166",NULL,"age","972"
"70","14","Maennlich","1910",NULL,"sex","973"
"70","14","Maennlich","47040",NULL,NULL,"974"
"70","14","Maennlich","15252","2,4,3,4","ARQ1","975"
"70","14","Maennlich","17783","2,0,1,4","ARQ2","976"
"70","14","Maennlich","15599","1,3,1,0","ARQ3","977"
"70","14","Maennlich","13559","3,2,4,3","ARQ4","978"
"70","14","Maennlich","16432","0,2,4,2","ARQ5","979"
"70","14","Maennlich","12559","2,1","ARQ6","980"
"70","14","Maennlich","20351","2","PDS1","981"
"70","14","Maennlich","7607","0","PDS2","982"
"70","14","Maennlich","23607","2","PDS3","983"
"70","14","Maennlich","14888",NULL,NULL,"984"
"70","14","Maennlich","12364","0,0,0,0","ARQ1_HowOften","985"
"70","14","Maennlich","13551","1,1,4,0","ARQ2_HowOften","986"
"70","14","Maennlich","17399","1,0,2,1","ARQ3_HowOften","987"
"70","14","Maennlich","6463","0,0,0,1","ARQ4_HowOften","988"
"70","14","Maennlich","11303","1,0,0,1","ARQ5_HowOften","989"
"70","14","Maennlich","6031","2,0","ARQ6_HowOften","990"
"70","14","Maennlich","38417",NULL,NULL,"991"
"70","14","Maennlich","61205","2,1,0,2","IU1","992"
"70","14","Maennlich","47527","3,0,2,0","IU2","993"
"70","14","Maennlich","35448","0,1,0,0","IU3","994"
"70","14","Maennlich","16248",NULL,NULL,"995"
"70","14","Maennlich","19195","1,0,1,0","ARQ1_HowMany","996"
"70","14","Maennlich","13655","0,0,0,0","ARQ2_HowMany","997"
"70","14","Maennlich","8895","1,0,0,1","ARQ3_HowMany","998"
"70","14","Maennlich","7671","0,0,0,1","ARQ4_HowMany","999"
"70","14","Maennlich","8767","0,0,0,2","ARQ5_HowMany","1000"
"70","14","Maennlich","7423","4,1","ARQ6_HowMany","1001"
"70","14","Maennlich","22183","4","SOEP","1002"
"70","14","Maennlich","13567","3","Pref1","1003"
"70","14","Maennlich","18551","2","Pref2","1004"
"70","14","Maennlich","10351","0","Pref3","1005"
"70","14","Maennlich","7376","1","Pref4","1006"
"70","14","Maennlich","9063","1","Pref5","1007"
"70","14","Maennlich","6544","0","Pref5","1008"
"70","14","Maennlich","9631","0","Pref5","1009"
"70","14","Maennlich","9710","0","Pref5","1010"
"70","14","Maennlich","9343","1","Pref5","1011"
"70","14","Maennlich","15079","3","Pref5","1012"
"70","14","Maennlich","10359","3","Pref10","1013"
"70","14","Maennlich","30025",NULL,NULL,"1014"
"70","14","Maennlich","13747","3,0,2,0","ARQ1_Recom","1015"
"70","14","Maennlich","12328","1,1,3,0","ARQ2_Recom","1016"
"70","14","Maennlich","10182","1,0,2,1","ARQ3_Recom","1017"
"70","14","Maennlich","12287","1,0,0,1","ARQ4_Recom","1018"
"70","14","Maennlich","14839","2,3,0,0","ARQ5_Recom","1019"
"70","14","Maennlich","5015","0,0","ARQ6_Recom","1020"
"72",NULL,NULL,"3220",NULL,"SubNr","1021"
"72","15",NULL,"1550",NULL,"age","1022"
"72","15","Maennlich","1630",NULL,"sex","1023"
"72","15","Maennlich","17864",NULL,NULL,"1024"
"72","15","Maennlich","10115","1,4,1,3","ARQ1","1025"
"72","15","Maennlich","10511","1,2,0,3","ARQ2","1026"
"72","15","Maennlich","10671","0,2,1,1","ARQ3","1027"
"72","15","Maennlich","11616","2,2,2,1","ARQ4","1028"
"72","15","Maennlich","12247","1,0,3,1","ARQ5","1029"
"72","15","Maennlich","6783","1,2","ARQ6","1030"
"72","15","Maennlich","10743","2","PDS1","1031"
"72","15","Maennlich","5424","1","PDS2","1032"
"72","15","Maennlich","7696","2","PDS3","1033"
"72","15","Maennlich","5352",NULL,NULL,"1034"
"72","15","Maennlich","6261","0,0,0,0","ARQ1_HowOften","1035"
"72","15","Maennlich","7512","0,1,2,0","ARQ2_HowOften","1036"
"72","15","Maennlich","10607","3,0,3,2","ARQ3_HowOften","1037"
"72","15","Maennlich","8831","0,1,0,2","ARQ4_HowOften","1038"
"72","15","Maennlich","7431","1,0,0,0","ARQ5_HowOften","1039"
"72","15","Maennlich","6223","3,0","ARQ6_HowOften","1040"
"72","15","Maennlich","8439",NULL,NULL,"1041"
"72","15","Maennlich","19173","1,2,1,3","IU1","1042"
"72","15","Maennlich","27542","3,1,1,2","IU2","1043"
"72","15","Maennlich","21423","2,2,2,2","IU3","1044"
"72","15","Maennlich","3280",NULL,NULL,"1045"
"72","15","Maennlich","11605","2,0,3,0","ARQ1_HowMany","1046"
"72","15","Maennlich","9951","0,2,3,1","ARQ2_HowMany","1047"
"72","15","Maennlich","15687","3,2,4,3","ARQ3_HowMany","1048"
"72","15","Maennlich","12959","0,0,0,2","ARQ4_HowMany","1049"
"72","15","Maennlich","8007","2,0,0,1","ARQ5_HowMany","1050"
"72","15","Maennlich","5031","2,0","ARQ6_HowMany","1051"
"72","15","Maennlich","8888","4","SOEP","1052"
"72","15","Maennlich","5695","3","Pref1","1053"
"72","15","Maennlich","11488","1","Pref2","1054"
"72","15","Maennlich","4183","2","Pref3","1055"
"72","15","Maennlich","11191","1","Pref4","1056"
"72","15","Maennlich","7432","1","Pref5","1057"
"72","15","Maennlich","6623","0","Pref5","1058"
"72","15","Maennlich","5199","2","Pref5","1059"
"72","15","Maennlich","3686","2","Pref5","1060"
"72","15","Maennlich","7792","1","Pref5","1061"
"72","15","Maennlich","4295","0","Pref5","1062"
"72","15","Maennlich","12103","2","Pref10","1063"
"72","15","Maennlich","12872",NULL,NULL,"1064"
"72","15","Maennlich","13563","2,0,2,0","ARQ1_Recom","1065"
"72","15","Maennlich","7775","2,1,3,0","ARQ2_Recom","1066"
"72","15","Maennlich","8111","4,0,3,3","ARQ3_Recom","1067"
"72","15","Maennlich","10208","0,0,0,1","ARQ4_Recom","1068"
"72","15","Maennlich","10438","1,2,0,0","ARQ5_Recom","1069"
"72","15","Maennlich","6607","1,0","ARQ6_Recom","1070"
"71",NULL,NULL,"3620",NULL,"SubNr","1071"
"71","15",NULL,"2678",NULL,"age","1072"
"71","15","Weiblich","1806",NULL,"sex","1073"
"71","15","Weiblich","39423",NULL,NULL,"1074"
"71","15","Weiblich","22057","3,4,1,4","ARQ1","1075"
"71","15","Weiblich","13942","2,2,1,4","ARQ2","1076"
"71","15","Weiblich","14431","2,4,3,4","ARQ3","1077"
"71","15","Weiblich","10623","4,4,4,3","ARQ4","1078"
"71","15","Weiblich","16888","0,1,4,2","ARQ5","1079"
"71","15","Weiblich","10056","4,3","ARQ6","1080"
"71","15","Weiblich","13447","3","PDS1","1081"
"71","15","Weiblich","10479","2","PDS2","1082"
"71","15","Weiblich","4479","0","PDS3","1083"
"71","15","Weiblich","17000",NULL,NULL,"1084"
"71","15","Weiblich","9876","0,0,0,0","ARQ1_HowOften","1085"
"71","15","Weiblich","12039","1,3,3,0","ARQ2_HowOften","1086"
"71","15","Weiblich","22455","4,0,4,3","ARQ3_HowOften","1087"
"71","15","Weiblich","15559","1,0,0,4","ARQ4_HowOften","1088"
"71","15","Weiblich","41264","4,0,0,1","ARQ5_HowOften","1089"
"71","15","Weiblich","5903","2,0","ARQ6_HowOften","1090"
"71","15","Weiblich","13872",NULL,NULL,"1091"
"71","15","Weiblich","32581","1,2,2,1","IU1","1092"
"71","15","Weiblich","33839","0,0,2,3","IU2","1093"
"71","15","Weiblich","29952","1,1,3,2","IU3","1094"
"71","15","Weiblich","15047",NULL,NULL,"1095"
"71","15","Weiblich","16644","3,1,0,0","ARQ1_HowMany","1096"
"71","15","Weiblich","13391","3,4,4,2","ARQ2_HowMany","1097"
"71","15","Weiblich","16407","4,3,4,4","ARQ3_HowMany","1098"
"71","15","Weiblich","20479","0,1,3,4","ARQ4_HowMany","1099"
"71","15","Weiblich","17593","2,0,0,1","ARQ5_HowMany","1100"
"71","15","Weiblich","9535","4,0","ARQ6_HowMany","1101"
"71","15","Weiblich","22199","6","SOEP","1102"
"71","15","Weiblich","22640","2","Pref1","1103"
"71","15","Weiblich","21968","3","Pref2","1104"
"71","15","Weiblich","7119","2","Pref3","1105"
"71","15","Weiblich","10703","2","Pref4","1106"
"71","15","Weiblich","7359","3","Pref5","1107"
"71","15","Weiblich","12207","0","Pref5","1108"
"71","15","Weiblich","11423","2","Pref5","1109"
"71","15","Weiblich","6982","2","Pref5","1110"
"71","15","Weiblich","8407","0","Pref5","1111"
"71","15","Weiblich","19383","3","Pref5","1112"
"71","15","Weiblich","13191","0","Pref10","1113"
"71","15","Weiblich","16416",NULL,NULL,"1114"
"71","15","Weiblich","14083","3,0,3,0","ARQ1_Recom","1115"
"71","15","Weiblich","11871","3,3,4,0","ARQ2_Recom","1116"
"71","15","Weiblich","12351","4,0,4,1","ARQ3_Recom","1117"
"71","15","Weiblich","17087","2,0,0,2","ARQ4_Recom","1118"
"71","15","Weiblich","11783","2,2,0,1","ARQ5_Recom","1119"
"71","15","Weiblich","6599","0,0","ARQ6_Recom","1120"
"103",NULL,NULL,"3476",NULL,"SubNr","1121"
"103","20",NULL,"7702",NULL,"age","1122"
"103","20","Maennlich","2142",NULL,"sex","1123"
"103","20","Maennlich","39016",NULL,NULL,"1124"
"103","20","Maennlich","22162","2,2,1,4","ARQ1","1125"
"103","20","Maennlich","13463","1,1,1,2","ARQ2","1126"
"103","20","Maennlich","18535","0,1,0,0","ARQ3","1127"
"103","20","Maennlich","23951","1,2,0,1","ARQ4","1128"
"103","20","Maennlich","20127","0,0,2,1","ARQ5","1129"
"103","20","Maennlich","9511","0,0","ARQ6","1130"
"103","20","Maennlich","14695","3","PDS1","1131"
"103","20","Maennlich","11592","2","PDS2","1132"
"103","20","Maennlich","14751","3","PDS3","1133"
"103","20","Maennlich","16559",NULL,NULL,"1134"
"103","20","Maennlich","14711","0,1,2,0","ARQ1_HowOften","1135"
"103","20","Maennlich","10216","0,4,4,0","ARQ2_HowOften","1136"
"103","20","Maennlich","41214","1,2,2,4","ARQ3_HowOften","1137"
"103","20","Maennlich","15591","1,0,2,4","ARQ4_HowOften","1138"
"103","20","Maennlich","15616","2,0,1,0","ARQ5_HowOften","1139"
"103","20","Maennlich","6583","4,0","ARQ6_HowOften","1140"
"103","20","Maennlich","8193",NULL,NULL,"1141"
"103","20","Maennlich","38213","0,3,2,0","IU1","1142"
"103","20","Maennlich","37550","2,2,1,1","IU2","1143"
"103","20","Maennlich","28471","0,1,2,0","IU3","1144"
"103","20","Maennlich","12287",NULL,NULL,"1145"
"103","20","Maennlich","16613","0,2,1,2","ARQ1_HowMany","1146"
"103","20","Maennlich","15567","0,3,4,2","ARQ2_HowMany","1147"
"103","20","Maennlich","23520","3,2,3,2","ARQ3_HowMany","1148"
"103","20","Maennlich","20430","3,2,2,4","ARQ4_HowMany","1149"
"103","20","Maennlich","20342","2,1,2,1","ARQ5_HowMany","1150"
"103","20","Maennlich","9079","4,2","ARQ6_HowMany","1151"
"103","20","Maennlich","13152","8","SOEP","1152"
"103","20","Maennlich","5519","1","Pref1","1153"
"103","20","Maennlich","7775","3","Pref2","1154"
"103","20","Maennlich","4224","0","Pref3","1155"
"103","20","Maennlich","5175","3","Pref4","1156"
"103","20","Maennlich","10287","0","Pref5","1157"
"104",NULL,NULL,"3164",NULL,"SubNr","1158"
"103","20","Maennlich","6439","0","Pref5","1159"
"103","20","Maennlich","3487","2","Pref5","1160"
"104","18",NULL,"11062",NULL,"age","1161"
"104","18","Weiblich","2014",NULL,"sex","1162"
"103","20","Maennlich","5870","0","Pref5","1163"
"103","20","Maennlich","4879","0","Pref5","1164"
"103","20","Maennlich","5279","3","Pref5","1165"
"104","18","Weiblich","23153",NULL,NULL,"1166"
"103","20","Maennlich","17359","0","Pref10","1167"
"104","18","Weiblich","19611","2,4,3,4","ARQ1","1168"
"103","20","Maennlich","29448",NULL,NULL,"1169"
"104","18","Weiblich","21439","2,1,1,3","ARQ2","1170"
"103","20","Maennlich","11069","4,0,3,0","ARQ1_Recom","1171"
"104","18","Weiblich","15367","1,1,1,1","ARQ3","1172"
"103","20","Maennlich","12199","3,4,4,0","ARQ2_Recom","1173"
"104","18","Weiblich","16511","3,3,2,3","ARQ4","1174"
"103","20","Maennlich","13334","3,2,3,4","ARQ3_Recom","1175"
"103","20","Maennlich","15686","1,0,2,1","ARQ4_Recom","1176"
"104","18","Weiblich","17543","1,4,3,3","ARQ5","1177"
"104","18","Weiblich","9175","3,1","ARQ6","1178"
"103","20","Maennlich","23224","2,4,1,1","ARQ5_Recom","1179"
"103","20","Maennlich","6495","2,0","ARQ6_Recom","1180"
"104","18","Weiblich","18927","3","PDS1","1181"
"104","18","Weiblich","10823","2","PDS2","1182"
"104","18","Weiblich","6439","0","PDS3","1183"
"104","18","Weiblich","23977",NULL,NULL,"1184"
"104","18","Weiblich","21691","2,0,1,0","ARQ1_HowOften","1185"
"104","18","Weiblich","20711","1,2,2,0","ARQ2_HowOften","1186"
"104","18","Weiblich","13591","2,2,0,2","ARQ3_HowOften","1187"
"104","18","Weiblich","20359","0,0,1,2","ARQ4_HowOften","1188"
"104","18","Weiblich","14014","1,0,0,0","ARQ5_HowOften","1189"
"104","18","Weiblich","7936","1,1","ARQ6_HowOften","1190"
"104","18","Weiblich","11592",NULL,NULL,"1191"
"104","18","Weiblich","37763","1,2,2,1","IU1","1192"
"104","18","Weiblich","38743","0,0,2,2","IU2","1193"
"104","18","Weiblich","26895","0,0,1,1","IU3","1194"
"104","18","Weiblich","10272",NULL,NULL,"1195"
"104","18","Weiblich","18740","2,0,0,0","ARQ1_HowMany","1196"
"104","18","Weiblich","23144","1,2,2,1","ARQ2_HowMany","1197"
"104","18","Weiblich","18623","3,2,2,1","ARQ3_HowMany","1198"
"104","18","Weiblich","14790","0,0,1,2","ARQ4_HowMany","1199"
"104","18","Weiblich","11816","1,0,1,0","ARQ5_HowMany","1200"
"104","18","Weiblich","7703","1,1","ARQ6_HowMany","1201"
"104","18","Weiblich","10463","5","SOEP","1202"
"104","18","Weiblich","7831","2","Pref1","1203"
"104","18","Weiblich","14704","3","Pref2","1204"
"104","18","Weiblich","6496","2","Pref3","1205"
"104","18","Weiblich","8895","0","Pref4","1206"
"104","18","Weiblich","9431","3","Pref5","1207"
"104","18","Weiblich","6271","1","Pref5","1208"
"104","18","Weiblich","8175","2","Pref5","1209"
"104","18","Weiblich","7925","3","Pref5","1210"
"104","18","Weiblich","8295","0","Pref5","1211"
"104","18","Weiblich","9095","0","Pref5","1212"
"104","18","Weiblich","10543","0","Pref10","1213"
"104","18","Weiblich","10672",NULL,NULL,"1214"
"104","18","Weiblich","12548","4,0,3,0","ARQ1_Recom","1215"
"104","18","Weiblich","13039","3,2,3,0","ARQ2_Recom","1216"
"104","18","Weiblich","13422","3,2,3,1","ARQ3_Recom","1217"
"104","18","Weiblich","11871","0,0,1,0","ARQ4_Recom","1218"
"104","18","Weiblich","19359","0,0,1,0","ARQ5_Recom","1219"
"104","18","Weiblich","8990","0,1","ARQ6_Recom","1220"
"79",NULL,NULL,"2675",NULL,"SubNr","1221"
"79","16",NULL,"1806",NULL,"age","1222"
"79","16","Maennlich","1614",NULL,"sex","1223"
"79","16","Maennlich","35375",NULL,NULL,"1224"
"79","16","Maennlich","45864","2,2,1,4","ARQ1","1225"
"79","16","Maennlich","19327","1,1,0,2","ARQ2","1226"
"79","16","Maennlich","22287","1,2,1,0","ARQ3","1227"
"79","16","Maennlich","26967","3,1,2,1","ARQ4","1228"
"79","16","Maennlich","14527","1,2,3,2","ARQ5","1229"
"79","16","Maennlich","5463","0,0","ARQ6","1230"
"79","16","Maennlich","13134","2","PDS1","1231"
"79","16","Maennlich","4399","1","PDS2","1232"
"79","16","Maennlich","9191","2","PDS3","1233"
"79","16","Maennlich","11471",NULL,NULL,"1234"
"79","16","Maennlich","40991","0,2,0,0","ARQ1_HowOften","1235"
"79","16","Maennlich","26999","0,3,2,0","ARQ2_HowOften","1236"
"79","16","Maennlich","13607","1,2,1,2","ARQ3_HowOften","1237"
"79","16","Maennlich","15567","1,1,2,4","ARQ4_HowOften","1238"
"79","16","Maennlich","6927","2,0,0,2","ARQ5_HowOften","1239"
"79","16","Maennlich","7247","4,2","ARQ6_HowOften","1240"
"79","16","Maennlich","14095",NULL,NULL,"1241"
"79","16","Maennlich","30143","2,3,0,1","IU1","1242"
"79","16","Maennlich","24998","1,3,3,3","IU2","1243"
"79","16","Maennlich","30007","1,2,2,2","IU3","1244"
"79","16","Maennlich","10160",NULL,NULL,"1245"
"79","16","Maennlich","12752","1,2,1,0","ARQ1_HowMany","1246"
"79","16","Maennlich","8359","1,3,2,3","ARQ2_HowMany","1247"
"79","16","Maennlich","11271","2,2,2,2","ARQ3_HowMany","1248"
"79","16","Maennlich","11631","1,1,2,4","ARQ4_HowMany","1249"
"79","16","Maennlich","12023","1,0,0,2","ARQ5_HowMany","1250"
"79","16","Maennlich","6167","4,2","ARQ6_HowMany","1251"
"79","16","Maennlich","14519","7","SOEP","1252"
"79","16","Maennlich","25839","1","Pref1","1253"
"79","16","Maennlich","5072","3","Pref2","1254"
"79","16","Maennlich","3584","0","Pref3","1255"
"79","16","Maennlich","7391","2","Pref4","1256"
"79","16","Maennlich","4566","1","Pref5","1257"
"79","16","Maennlich","3735","2","Pref5","1258"
"79","16","Maennlich","3575","2","Pref5","1259"
"79","16","Maennlich","2606","0","Pref5","1260"
"79","16","Maennlich","8375","0","Pref5","1261"
"79","16","Maennlich","4519","3","Pref5","1262"
"79","16","Maennlich","9623","2","Pref10","1263"
"79","16","Maennlich","4887",NULL,NULL,"1264"
"79","16","Maennlich","22248","2,2,3,0","ARQ1_Recom","1265"
"79","16","Maennlich","7847","2,3,3,2","ARQ2_Recom","1266"
"79","16","Maennlich","8743","2,2,2,2","ARQ3_Recom","1267"
"79","16","Maennlich","8623","2,1,2,4","ARQ4_Recom","1268"
"79","16","Maennlich","9783","1,2,1,2","ARQ5_Recom","1269"
"79","16","Maennlich","4143","3,2","ARQ6_Recom","1270"
"81",NULL,NULL,"4714",NULL,"SubNr","1271"
"81","15",NULL,"6662",NULL,"age","1272"
"81","15","Maennlich","2366",NULL,"sex","1273"
"81","15","Maennlich","30295",NULL,NULL,"1274"
"81","15","Maennlich","40604","1,0,3,4","ARQ1","1275"
"81","15","Maennlich","22223","3,0,1,3","ARQ2","1276"
"80",NULL,NULL,"4131",NULL,"SubNr","1277"
"80","15",NULL,"9550",NULL,"age","1278"
"81","15","Maennlich","17023","0,3,1,0","ARQ3","1279"
"80","15","Maennlich","2582",NULL,"sex","1280"
"81","15","Maennlich","22471","4,3,4,0","ARQ4","1281"
"81","15","Maennlich","17903","0,3,4,3","ARQ5","1282"
"81","15","Maennlich","13599","3,1","ARQ6","1283"
"80","15","Maennlich","60375",NULL,NULL,"1284"
"81","15","Maennlich","15721","2","PDS1","1285"
"81","15","Maennlich","13119","1","PDS2","1286"
"80","15","Maennlich","23991","1,3,1,4","ARQ1","1287"
"81","15","Maennlich","8008","2","PDS3","1288"
"81","15","Maennlich","13224",NULL,NULL,"1289"
"80","15","Maennlich","20214","1,0,0,3","ARQ2","1290"
"80","15","Maennlich","17327","0,1,1,2","ARQ3","1291"
"81","15","Maennlich","24319","3,0,0,1","ARQ1_HowOften","1292"
"81","15","Maennlich","13887","0,3,4,0","ARQ2_HowOften","1293"
"80","15","Maennlich","35383","4,2,2,3","ARQ4","1294"
"81","15","Maennlich","25519","3,2,0,2","ARQ3_HowOften","1295"
"80","15","Maennlich","20231","1,2,4,1","ARQ5","1296"
"81","15","Maennlich","18799","0,0,1,3","ARQ4_HowOften","1297"
"81","15","Maennlich","13481","1,0,0,0","ARQ5_HowOften","1298"
"81","15","Maennlich","6167","1,0","ARQ6_HowOften","1299"
"80","15","Maennlich","33175","3,2","ARQ6","1300"
"81","15","Maennlich","9664",NULL,NULL,"1301"
"80","15","Maennlich","53671","2","PDS1","1302"
"81","15","Maennlich","60165","2,0,1,3","IU1","1303"
"80","15","Maennlich","25096","2","PDS2","1304"
"80","15","Maennlich","21271","2","PDS3","1305"
"81","15","Maennlich","44487","2,3,2,1","IU2","1306"
"80","15","Maennlich","27056",NULL,NULL,"1307"
"81","15","Maennlich","24985","1,3,1,3","IU3","1308"
"80","15","Maennlich","11020","1,0,0,0","ARQ1_HowOften","1309"
"80","15","Maennlich","12047","0,1,4,0","ARQ2_HowOften","1310"
"80","15","Maennlich","10927","2,0,2,1","ARQ3_HowOften","1311"
"81","15","Maennlich","37480",NULL,NULL,"1312"
"80","15","Maennlich","21655","0,0,0,4","ARQ4_HowOften","1313"
"81","15","Maennlich","25030","2,3,1,1","ARQ1_HowMany","1314"
"80","15","Maennlich","17288","1,0,0,1","ARQ5_HowOften","1315"
"80","15","Maennlich","9247","1,1","ARQ6_HowOften","1316"
"81","15","Maennlich","14287","0,3,3,1","ARQ2_HowMany","1317"
"81","15","Maennlich","14655","2,3,3,1","ARQ3_HowMany","1318"
"81","15","Maennlich","16439","0,0,1,3","ARQ4_HowMany","1319"
"80","15","Maennlich","46928",NULL,NULL,"1320"
"81","15","Maennlich","20511","1,0,0,0","ARQ5_HowMany","1321"
"81","15","Maennlich","9655","0,0","ARQ6_HowMany","1322"
"81","15","Maennlich","23407","2","SOEP","1323"
"81","15","Maennlich","10624","2","Pref1","1324"
"80","15","Maennlich","50988","1,3,1,4","IU1","1325"
"81","15","Maennlich","12152","3","Pref2","1326"
"81","15","Maennlich","4543","0","Pref3","1327"
"81","15","Maennlich","17760","3","Pref4","1328"
"80","15","Maennlich","38999","1,0,2,0","IU2","1329"
"81","15","Maennlich","11000","2","Pref5","1330"
"81","15","Maennlich","9856","0","Pref5","1331"
"81","15","Maennlich","14481","1","Pref5","1332"
"80","15","Maennlich","39544","0,1,3,2","IU3","1333"
"81","15","Maennlich","13382","0","Pref5","1334"
"81","15","Maennlich","8544","1","Pref5","1335"
"80","15","Maennlich","19743",NULL,NULL,"1336"
"81","15","Maennlich","8879","3","Pref5","1337"
"80","15","Maennlich","13523","1,1,2,0","ARQ1_HowMany","1338"
"81","15","Maennlich","12248","3","Pref10","1339"
"80","15","Maennlich","19935","1,0,1,0","ARQ2_HowMany","1340"
"81","15","Maennlich","19850",NULL,NULL,"1341"
"80","15","Maennlich","19998","2,1,4,1","ARQ3_HowMany","1342"
"81","15","Maennlich","30676","4,2,1,0","ARQ1_Recom","1343"
"80","15","Maennlich","12855","0,2,0,3","ARQ4_HowMany","1344"
"80","15","Maennlich","16879","2,0,0,0","ARQ5_HowMany","1345"
"81","15","Maennlich","22023","2,3,4,0","ARQ2_Recom","1346"
"80","15","Maennlich","14959","2,2","ARQ6_HowMany","1347"
"81","15","Maennlich","27328","2,1,2,3","ARQ3_Recom","1348"
"80","15","Maennlich","21327","4","SOEP","1349"
"81","15","Maennlich","13439","0,0,1,1","ARQ4_Recom","1350"
"80","15","Maennlich","9487","3","Pref1","1351"
"81","15","Maennlich","14303","0,2,0,0","ARQ5_Recom","1352"
"81","15","Maennlich","5863","0,1","ARQ6_Recom","1353"
"80","15","Maennlich","34279","1","Pref2","1354"
"80","15","Maennlich","10519","0","Pref3","1355"
"80","15","Maennlich","6751","1","Pref4","1356"
"80","15","Maennlich","18823","1","Pref5","1357"
"80","15","Maennlich","8511","0","Pref5","1358"
"80","15","Maennlich","8247","3","Pref5","1359"
"80","15","Maennlich","7206","3","Pref5","1360"
"80","15","Maennlich","7207","1","Pref5","1361"
"80","15","Maennlich","23599","2","Pref5","1362"
"80","15","Maennlich","10263","3","Pref10","1363"
"80","15","Maennlich","26744",NULL,NULL,"1364"
"80","15","Maennlich","12515","4,0,3,0","ARQ1_Recom","1365"
"80","15","Maennlich","12470","1,2,4,0","ARQ2_Recom","1366"
"80","15","Maennlich","12959","2,0,2,1","ARQ3_Recom","1367"
"80","15","Maennlich","15703","1,0,0,0","ARQ4_Recom","1368"
"80","15","Maennlich","19335","1,2,0,0","ARQ5_Recom","1369"
"80","15","Maennlich","11647","1,0","ARQ6_Recom","1370"
"82",NULL,NULL,"2745",NULL,"SubNr","1371"
"82","16",NULL,"1735",NULL,"age","1372"
"82","16","Maennlich","1534",NULL,"sex","1373"
"82","16","Maennlich","41775",NULL,NULL,"1374"
"82","16","Maennlich","23807","3,2,0,3","ARQ1","1375"
"82","16","Maennlich","17815","2,2,1,2","ARQ2","1376"
"82","16","Maennlich","33207","4,2,2,0","ARQ3","1377"
"82","16","Maennlich","16040","1,1,1,2","ARQ4","1378"
"82","16","Maennlich","16879","0,4,4,0","ARQ5","1379"
"82","16","Maennlich","7087","1,0","ARQ6","1380"
"82","16","Maennlich","19759","2","PDS1","1381"
"82","16","Maennlich","5296","1","PDS2","1382"
"82","16","Maennlich","23303","2","PDS3","1383"
"82","16","Maennlich","15392",NULL,NULL,"1384"
"82","16","Maennlich","13852","1,2,0,0","ARQ1_HowOften","1385"
"82","16","Maennlich","15224","0,3,4,1","ARQ2_HowOften","1386"
"82","16","Maennlich","19727","1,3,2,1","ARQ3_HowOften","1387"
"82","16","Maennlich","10022","0,0,3,4","ARQ4_HowOften","1388"
"82","16","Maennlich","15447","4,0,0,0","ARQ5_HowOften","1389"
"82","16","Maennlich","6767","2,0","ARQ6_HowOften","1390"
"82","16","Maennlich","8216",NULL,NULL,"1391"
"82","16","Maennlich","42397","1,2,2,0","IU1","1392"
"82","16","Maennlich","26903","0,3,2,3","IU2","1393"
"82","16","Maennlich","19951","2,4,2,4","IU3","1394"
"82","16","Maennlich","9080",NULL,NULL,"1395"
"82","16","Maennlich","17901","4,3,0,0","ARQ1_HowMany","1396"
"82","16","Maennlich","12791","2,4,4,3","ARQ2_HowMany","1397"
"82","16","Maennlich","14526","4,4,0,3","ARQ3_HowMany","1398"
"82","16","Maennlich","15047","1,1,4,4","ARQ4_HowMany","1399"
"82","16","Maennlich","17999","3,0,0,2","ARQ5_HowMany","1400"
"82","16","Maennlich","6887","4,2","ARQ6_HowMany","1401"
"82","16","Maennlich","23800","3","SOEP","1402"
"82","16","Maennlich","5447","1","Pref1","1403"
"82","16","Maennlich","20351","2","Pref2","1404"
"82","16","Maennlich","4791","0","Pref3","1405"
"82","16","Maennlich","8055","3","Pref4","1406"
"82","16","Maennlich","6376","1","Pref5","1407"
"82","16","Maennlich","4480","1","Pref5","1408"
"82","16","Maennlich","7079","2","Pref5","1409"
"82","16","Maennlich","7368","0","Pref5","1410"
"82","16","Maennlich","12024","1","Pref5","1411"
"82","16","Maennlich","7040","0","Pref5","1412"
"82","16","Maennlich","11096","1","Pref10","1413"
"82","16","Maennlich","25425",NULL,NULL,"1414"
"82","16","Maennlich","18732","2,0,2,0","ARQ1_Recom","1415"
"82","16","Maennlich","11687","2,1,4,0","ARQ2_Recom","1416"
