"","startTime","rt","key_press","riskyKey","red_marbles","blue_marbles","OtherChoseRisk","ChooseRisk","valueGamble","probGamble","Social1Ind0","payoff","cumulatedPayoff","valueSure","PercentBlueEstimate","HowSure","test_part","sex","age","subject","PercentBlueShownAbs","PercentRedShownAbs","PercentBlueShownRel","PercentRedShownRel","TotalNShown","Agegroup","DFE1DFD0"
"5274",2018-10-24,"2626","70","74","99","99","0","0","8","0.675","1","5","895","5","NULL","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5275",2018-10-24,"2912","74","70","99","99","1","0","8","0.125","1","5","900","5","58","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5276",2018-10-24,"4847","70","74","1,4,1,2,0","0,0,0,0,1","1","0","20","0.125","1","5","905","5","NULL","NULL","SocialChoice","Maennlich",10,49,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"5277",2018-10-24,"1843","70","74","99","99","1","0","8","0.5","1","5","910","5","NULL","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5278",2018-10-24,"3444","74","74","99","99","1","1","20","0.375","1","20","930","5","NULL","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5279",2018-10-24,"2959","74","74","1,1,3,1,1","0,0,1,0,1","1","1","20","0.25","1","0","930","5","NULL","NULL","SocialChoice","Maennlich",10,49,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"5280",2018-10-24,"1836","70","70","0,0,1,1,1","1,1,1,3,0","0","1","50","0.675","1","0","930","5","62","58","SocialChoice","Maennlich",10,49,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"5281",2018-10-24,"2773","70","70","99","99","1","1","50","0.25","1","0","930","5","30","86","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5282",2018-10-24,"2920","74","74","99","99","1","1","20","0.75","1","20","950","5","30","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5283",2018-10-24,"2071","74","70","0,0,2,2,0","1,1,2,0,1","1","0","8","0.5","1","5","955","5","50","86","SocialChoice","Maennlich",10,49,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"5284",2018-10-24,"2036","74","70","99","99","1","0","8","0.375","1","5","960","5","50","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5285",2018-10-24,"2175","74","70","0,1,1,0,0","1,3,1,1,1","1","0","8","0.75","1","5","965","5","64","61","SocialChoice","Maennlich",10,49,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"5286",2018-10-24,"1720","74","74","0,1,1,0,0","1,3,1,1,1","1","1","50","0.75","1","50","1015","5","69","NULL","SocialChoice","Maennlich",10,49,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"5287",2018-10-24,"2230","74","74","0,0,2,2,0","1,1,2,0,1","1","1","20","0.5","1","20","1035","5","59","63","SocialChoice","Maennlich",10,49,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"5288",2018-10-24,"3145","74","70","99","99","1","0","20","0.25","1","5","1040","5","59","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5289",2018-10-24,"2166","70","74","1,1,3,1,1","0,0,1,0,1","1","0","8","0.25","1","5","1045","5","54","NULL","SocialChoice","Maennlich",10,49,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"5290",2018-10-24,"3137","70","70","99","99","1","1","50","0.375","1","0","1045","5","54","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5291",2018-10-24,"2567","70","70","0,0,2,2,0","1,1,2,0,1","1","1","50","0.5","1","50","1095","5","50","50","SocialChoice","Maennlich",10,49,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"5292",2018-10-24,"2209","70","74","0,0,1,1,1","1,1,1,3,0","0","0","8","0.675","1","5","1100","5","68","NULL","SocialChoice","Maennlich",10,49,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"5293",2018-10-24,"2731","74","74","99","99","0","1","20","0.675","1","20","1120","5","68","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5294",2018-10-24,"1783","70","70","1,3,0,2,0","0,1,1,0,1","1","1","20","0.375","1","0","1120","5","NULL","63","SocialChoice","Maennlich",10,49,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"5295",2018-10-24,"2127","70","70","0,0,1,1,1","1,1,1,3,0","0","1","20","0.675","1","20","1140","5","65","63","SocialChoice","Maennlich",10,49,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"5296",2018-10-24,"3437","74","74","99","99","0","1","50","0.675","1","50","1190","5","42","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5297",2018-10-24,"2214","74","74","1,3,0,2,0","0,1,1,0,1","1","1","50","0.375","1","0","1190","5","36","68","SocialChoice","Maennlich",10,49,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"5298",2018-10-24,"3490","74","74","99","99","1","1","50","0.5","1","50","1240","5","36","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5299",2018-10-24,"2286","70","74","1,4,1,2,0","0,0,0,0,1","1","0","8","0.125","1","5","1245","5","20","72","SocialChoice","Maennlich",10,49,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"5300",2018-10-24,"3210","70","74","99","99","1","0","20","0.125","1","5","1250","5","20","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5301",2018-10-24,"2830","70","70","1,4,1,2,0","0,0,0,0,1","0","1","50","0.125","1","0","1250","5","80","NULL","SocialChoice","Maennlich",10,49,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"5302",2018-10-24,"2687","70","70","0,1,1,0,0","1,3,1,1,1","1","1","20","0.75","1","0","1250","5","60","NULL","SocialChoice","Maennlich",10,49,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"5303",2018-10-24,"2023","70","70","99","99","1","1","50","0.75","1","50","1300","5","60","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5304",2018-10-24,"3075","70","74","99","99","1","0","8","0.75","1","5","1305","5","60","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5305",2018-10-24,"2066","70","70","99","99","1","1","20","0.5","1","0","1305","5","59","80","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5306",2018-10-24,"2313","74","70","99","99","1","0","8","0.25","1","5","1310","5","59","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5307",2018-10-24,"1805","70","74","1,3,0,2,0","0,1,1,0,1","1","0","8","0.375","1","5","1315","5","50","69","SocialChoice","Maennlich",10,49,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"5308",2018-10-24,"1710","74","74","1,1,3,1,1","0,0,1,0,1","1","1","50","0.25","1","0","1315","5","60","58","SocialChoice","Maennlich",10,49,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"5309",2018-10-24,"2870","70","70","99","99","0","1","50","0.125","1","0","1315","5","66","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5310",2018-10-24,"1840","74","70","99","99","0","0","8","0.675","1","5","1320","5","66","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5311",2018-10-24,"1667","74","70","99","99","1","0","8","0.125","1","5","1325","5","66","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5312",2018-10-24,"1677","70","70","1,4,1,2,0","0,0,0,0,1","1","1","20","0.125","1","0","1325","5","56","59","SocialChoice","Maennlich",10,49,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"5313",2018-10-24,"2050","74","70","99","99","1","0","8","0.5","1","5","1330","5","56","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5314",2018-10-24,"2118","74","74","99","99","1","1","20","0.375","1","20","1350","5","56","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5315",2018-10-24,"2167","70","70","1,1,3,1,1","0,0,1,0,1","1","1","20","0.25","1","0","1350","5","71","64","SocialChoice","Maennlich",10,49,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"5316",2018-10-24,"1973","70","70","0,0,1,1,1","1,1,1,3,0","0","1","50","0.675","1","50","1400","5","64","69","SocialChoice","Maennlich",10,49,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"5317",2018-10-24,"1496","70","70","99","99","1","1","50","0.25","1","50","1450","5","64","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5318",2018-10-24,"1922","70","70","99","99","1","1","20","0.75","1","20","1470","5","64","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5319",2018-10-24,"2983","70","74","0,0,2,2,0","1,1,2,0,1","1","0","8","0.5","1","5","1475","5","57","61","SocialChoice","Maennlich",10,49,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"5320",2018-10-24,"6449","70","74","99","99","1","0","8","0.375","1","5","1480","5","57","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5321",2018-10-24,"3957","70","74","0,1,1,0,0","1,3,1,1,1","1","0","8","0.75","1","5","1485","5","63","68","SocialChoice","Maennlich",10,49,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"5322",2018-10-24,"2439","70","70","0,1,1,0,0","1,3,1,1,1","1","1","50","0.75","1","50","1535","5","67","63","SocialChoice","Maennlich",10,49,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"5323",2018-10-24,"2390","70","70","0,0,2,2,0","1,1,2,0,1","1","1","20","0.5","1","20","1555","5","61","60","SocialChoice","Maennlich",10,49,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"5324",2018-10-24,"4791","74","74","99","99","1","1","20","0.25","1","20","1575","5","61","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5325",2018-10-24,"2536","70","74","1,1,3,1,1","0,0,1,0,1","1","0","8","0.25","1","5","1580","5","32","71","SocialChoice","Maennlich",10,49,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"5326",2018-10-24,"1989","70","70","99","99","1","1","50","0.375","1","0","1580","5","32","NULL","SocialChoice","Maennlich",10,49,2.2,2.2,0.5,0.5,198,0,0
"5327",2018-10-24,"6019","74","74","99","99","NULL","1","8","0.5","0","8","8","5","63","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5328",2018-10-24,"3016","74","74","1,4,1,2,0","0,0,0,0,1","NULL","1","8","0.125","0","8","16","5","36","75","SoloChoice","Weiblich",10,50,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"5329",2018-10-24,"6105","70","70","1,3,0,2,0","0,1,1,0,1","NULL","1","20","0.375","0","20","36","5","50","81","SoloChoice","Weiblich",10,50,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"5330",2018-10-24,"13746","74","74","99","99","NULL","1","50","0.25","0","50","86","5","50","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5331",2018-10-24,"7368","74","70","0,0,2,2,0","1,1,2,0,1","NULL","0","8","0.5","0","5","91","5","25","90","SoloChoice","Weiblich",10,50,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"5332",2018-10-24,"3199","70","70","0,1,1,0,0","1,3,1,1,1","NULL","1","20","0.75","0","20","111","5","80","NULL","SoloChoice","Weiblich",10,50,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"5333",2018-10-24,"2984","70","70","1,1,3,1,1","0,0,1,0,1","NULL","1","50","0.25","0","50","161","5","NULL","91","SoloChoice","Weiblich",10,50,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"5334",2018-10-24,"3466","70","70","99","99","NULL","1","50","0.5","0","50","211","5","NULL","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5335",2018-10-24,"1304","70","70","99","99","NULL","1","50","0.375","0","50","261","5","NULL","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5336",2018-10-24,"3600","74","74","1,4,1,2,0","0,0,0,0,1","NULL","1","50","0.125","0","0","261","5","14","85","SoloChoice","Weiblich",10,50,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"5337",2018-10-24,"3103","74","74","0,0,2,2,0","1,1,2,0,1","NULL","1","50","0.5","0","50","311","5","52","68","SoloChoice","Weiblich",10,50,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"5338",2018-10-24,"4945","74","74","1,1,3,1,1","0,0,1,0,1","NULL","1","20","0.25","0","0","311","5","NULL","69","SoloChoice","Weiblich",10,50,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"5339",2018-10-24,"899","74","70","99","99","NULL","0","8","0.75","0","5","316","5","NULL","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5340",2018-10-24,"795","74","74","99","99","NULL","1","8","0.125","0","0","316","5","NULL","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5341",2018-10-24,"2371","74","74","1,4,1,2,0","0,0,0,0,1","NULL","1","20","0.125","0","0","316","5","NULL","73","SoloChoice","Weiblich",10,50,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"5342",2018-10-24,"731","74","70","99","99","NULL","0","50","0.75","0","5","321","5","NULL","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5343",2018-10-24,"6936","74","70","0,1,1,0,0","1,3,1,1,1","NULL","0","8","0.75","0","5","326","5","76","NULL","SoloChoice","Weiblich",10,50,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"5344",2018-10-24,"937","74","70","99","99","NULL","0","20","0.375","0","5","331","5","76","64","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5345",2018-10-24,"714","74","70","99","99","NULL","0","20","0.125","0","5","336","5","76","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5346",2018-10-24,"684","74","70","99","99","NULL","0","8","0.675","0","5","341","5","76","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5347",2018-10-24,"733","74","74","99","99","NULL","1","20","0.75","0","20","361","5","76","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5348",2018-10-24,"5515","70","70","99","99","NULL","1","50","0.125","0","0","361","5","76","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5349",2018-10-24,"3772","70","74","99","99","NULL","0","8","0.25","0","5","366","5","76","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5350",2018-10-24,"3046","70","70","99","99","NULL","1","20","0.5","0","0","366","5","76","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5351",2018-10-24,"4080","70","70","0,0,1,1,1","1,1,1,3,0","NULL","1","20","0.675","0","0","366","5","34","NULL","SoloChoice","Weiblich",10,50,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"5352",2018-10-24,"4395","70","74","99","99","NULL","0","8","0.375","0","5","371","5","34","57","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5353",2018-10-24,"3096","74","74","0,1,1,0,0","1,3,1,1,1","NULL","1","50","0.75","0","50","421","5","27","87","SoloChoice","Weiblich",10,50,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"5354",2018-10-24,"4280","70","74","1,1,3,1,1","0,0,1,0,1","NULL","0","8","0.25","0","5","426","5","15","NULL","SoloChoice","Weiblich",10,50,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"5355",2018-10-24,"3164","70","70","99","99","NULL","1","50","0.675","0","50","476","5","15","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5356",2018-10-24,"3920","74","74","99","99","NULL","1","20","0.25","0","0","476","5","15","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5357",2018-10-24,"3175","74","74","1,3,0,2,0","0,1,1,0,1","NULL","1","50","0.375","0","0","476","5","46","80","SoloChoice","Weiblich",10,50,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"5358",2018-10-24,"1943","74","74","99","99","NULL","1","20","0.675","0","20","496","5","46","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5359",2018-10-24,"3370","74","74","0,0,2,2,0","1,1,2,0,1","NULL","1","20","0.5","0","20","516","5","52","90","SoloChoice","Weiblich",10,50,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"5360",2018-10-24,"2800","74","74","0,0,1,1,1","1,1,1,3,0","NULL","1","50","0.675","0","0","516","5","64","86","SoloChoice","Weiblich",10,50,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"5361",2018-10-24,"3576","74","70","1,3,0,2,0","0,1,1,0,1","NULL","0","8","0.375","0","5","521","5","NULL","NULL","SoloChoice","Weiblich",10,50,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"5362",2018-10-24,"2763","74","70","0,0,1,1,1","1,1,1,3,0","NULL","0","8","0.675","0","5","526","5","50","NULL","SoloChoice","Weiblich",10,50,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"5363",2018-10-24,"1694","74","70","99","99","NULL","0","8","0.5","0","5","531","5","NULL","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5364",2018-10-24,"2712","74","70","1,4,1,2,0","0,0,0,0,1","NULL","0","8","0.125","0","5","536","5","17","99","SoloChoice","Weiblich",10,50,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"5365",2018-10-24,"2287","70","70","1,3,0,2,0","0,1,1,0,1","NULL","1","20","0.375","0","0","536","5","34","71","SoloChoice","Weiblich",10,50,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"5366",2018-10-24,"3121","74","74","99","99","NULL","1","50","0.25","0","0","536","5","34","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5367",2018-10-24,"2112","74","70","0,0,2,2,0","1,1,2,0,1","NULL","0","8","0.5","0","5","541","5","33","73","SoloChoice","Weiblich",10,50,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"5368",2018-10-24,"2391","74","74","0,1,1,0,0","1,3,1,1,1","NULL","1","20","0.75","0","0","541","5","48","65","SoloChoice","Weiblich",10,50,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"5369",2018-10-24,"2159","70","70","1,1,3,1,1","0,0,1,0,1","NULL","1","50","0.25","0","0","541","5","17","71","SoloChoice","Weiblich",10,50,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"5370",2018-10-24,"2259","74","74","99","99","NULL","1","50","0.5","0","0","541","5","17","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5371",2018-10-24,"1505","70","70","99","99","NULL","1","50","0.375","0","0","541","5","17","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5372",2018-10-24,"2657","74","74","1,4,1,2,0","0,0,0,0,1","NULL","1","50","0.125","0","0","541","5","38","80","SoloChoice","Weiblich",10,50,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"5373",2018-10-24,"2240","74","74","0,0,2,2,0","1,1,2,0,1","NULL","1","50","0.5","0","50","591","5","41","NULL","SoloChoice","Weiblich",10,50,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"5374",2018-10-24,"2536","74","74","1,1,3,1,1","0,0,1,0,1","NULL","1","20","0.25","0","0","591","5","41","75","SoloChoice","Weiblich",10,50,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"5375",2018-10-24,"2309","74","70","99","99","NULL","0","8","0.75","0","5","596","5","68","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5376",2018-10-24,"1783","74","70","99","99","NULL","0","8","0.125","0","5","601","5","68","59","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5377",2018-10-24,"1936","74","74","1,4,1,2,0","0,0,0,0,1","NULL","1","20","0.125","0","0","601","5","34","64","SoloChoice","Weiblich",10,50,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"5378",2018-10-24,"1909","74","74","99","99","NULL","1","50","0.75","0","50","651","5","34","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5379",2018-10-24,"2839","70","74","0,1,1,0,0","1,3,1,1,1","NULL","0","8","0.75","0","5","656","5","50","70","SoloChoice","Weiblich",10,50,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"5380",2018-10-24,"1532","70","70","99","99","NULL","1","20","0.375","0","20","676","5","50","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5381",2018-10-24,"3029","74","74","99","99","NULL","1","20","0.125","0","0","676","5","50","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5382",2018-10-24,"2567","70","74","99","99","NULL","0","8","0.675","0","5","681","5","13","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5383",2018-10-24,"2232","74","74","99","99","NULL","1","20","0.75","0","0","681","5","13","66","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5384",2018-10-24,"2636","70","70","99","99","NULL","1","50","0.125","0","0","681","5","13","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5385",2018-10-24,"1496","70","74","99","99","NULL","0","8","0.25","0","5","686","5","13","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5386",2018-10-24,"1409","70","70","99","99","NULL","1","20","0.5","0","20","706","5","13","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5387",2018-10-24,"2943","70","70","0,0,1,1,1","1,1,1,3,0","NULL","1","20","0.675","0","20","726","5","52","85","SoloChoice","Weiblich",10,50,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"5388",2018-10-24,"1257","70","74","99","99","NULL","0","8","0.375","0","5","731","5","52","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5389",2018-10-24,"2151","74","74","0,1,1,0,0","1,3,1,1,1","NULL","1","50","0.75","0","50","781","5","72","64","SoloChoice","Weiblich",10,50,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"5390",2018-10-24,"2312","74","70","1,1,3,1,1","0,0,1,0,1","NULL","0","8","0.25","0","5","786","5","34","87","SoloChoice","Weiblich",10,50,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"5391",2018-10-24,"1978","70","70","99","99","NULL","1","50","0.675","0","0","786","5","34","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5392",2018-10-24,"1800","74","74","99","99","NULL","1","20","0.25","0","0","786","5","34","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5393",2018-10-24,"4543","74","74","1,3,0,2,0","0,1,1,0,1","NULL","1","50","0.375","0","0","786","5","NULL","66","SoloChoice","Weiblich",10,50,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"5394",2018-10-24,"2409","70","70","99","99","NULL","1","20","0.675","0","0","786","5","NULL","NULL","SoloChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5395",2018-10-24,"2071","74","74","0,0,2,2,0","1,1,2,0,1","NULL","1","20","0.5","0","0","786","5","60","56","SoloChoice","Weiblich",10,50,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"5396",2018-10-24,"2343","70","70","0,0,1,1,1","1,1,1,3,0","NULL","1","50","0.675","0","0","786","5","74","82","SoloChoice","Weiblich",10,50,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"5397",2018-10-24,"2552","70","70","1,3,0,2,0","0,1,1,0,1","NULL","1","8","0.375","0","0","786","5","49","69","SoloChoice","Weiblich",10,50,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"5398",2018-10-24,"2127","74","70","0,0,1,1,1","1,1,1,3,0","NULL","0","8","0.675","0","5","791","5","62","65","SoloChoice","Weiblich",10,50,0.133333333333333,0.0666666666666667,0.666666666666667,0.333333333333333,9,0,1
"5399",2018-10-24,"4650","70","74","99","99","1","0","8","0.5","1","5","796","5","NULL","NULL","SocialChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5400",2018-10-24,"2979","70","74","1,4,1,2,0","0,0,0,0,1","1","0","8","0.125","1","5","801","5","14","75","SocialChoice","Weiblich",10,50,0.0222222222222222,0.177777777777778,0.111111111111111,0.888888888888889,9,0,1
"5401",2018-10-24,"3079","74","74","1,3,0,2,0","0,1,1,0,1","1","1","20","0.375","1","0","801","5","NULL","92","SocialChoice","Weiblich",10,50,0.0666666666666667,0.133333333333333,0.333333333333333,0.666666666666667,9,0,1
"5402",2018-10-24,"1903","70","70","99","99","1","1","50","0.25","1","0","801","5","NULL","NULL","SocialChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
"5403",2018-10-24,"2855","74","70","0,0,2,2,0","1,1,2,0,1","1","0","8","0.5","1","5","806","5","50","100","SocialChoice","Weiblich",10,50,0.111111111111111,0.0888888888888889,0.555555555555556,0.444444444444444,9,0,1
"5404",2018-10-24,"1935","70","70","0,1,1,0,0","1,3,1,1,1","1","1","20","0.75","1","0","806","5","86","73","SocialChoice","Weiblich",10,50,0.155555555555556,0.0444444444444444,0.777777777777778,0.222222222222222,9,0,1
"5405",2018-10-24,"2304","70","70","1,1,3,1,1","0,0,1,0,1","1","1","50","0.25","1","0","806","5","62","74","SocialChoice","Weiblich",10,50,0.0444444444444444,0.155555555555556,0.222222222222222,0.777777777777778,9,0,1
"5406",2018-10-24,"2287","70","70","99","99","1","1","50","0.5","1","0","806","5","62","NULL","SocialChoice","Weiblich",10,50,2.2,2.2,0.5,0.5,198,0,0
